class, exp, lyamda, value
3,425,699.52,594.2
3,425,699.64,607.8
3,425,699.76,626
3,425,699.88,615.6
3,425,699.99,529.8
3,425,700.11,738
3,425,700.23,689.8
3,425,700.35,745.4
3,425,700.47,697.4
3,425,700.59,616.2
3,425,700.71,647.8
3,425,700.83,645.8
3,425,700.95,655.8
3,425,701.06,699.2
3,425,701.18,596.8
3,425,701.3,648.8
3,425,701.42,695
3,425,701.54,680.6
3,425,701.66,629.8
3,425,701.78,622.6
3,425,701.89,676.2
3,425,702.01,684.2
3,425,702.13,683.8
3,425,702.25,676.8
3,425,702.37,590.6
3,425,702.49,709
3,425,702.61,568.4
3,425,702.72,649.6
3,425,702.84,576.6
3,425,702.96,587.2
3,425,703.08,551.8
3,425,703.2,575.2
3,425,703.32,653.6
3,425,703.44,573.2
3,425,703.55,577.6
3,425,703.67,508.6
3,425,703.79,615.4
3,425,703.91,577.4
3,425,704.03,639.4
3,425,704.14,599
3,425,704.26,547.8
3,425,704.38,571.2
3,425,704.5,525.2
3,425,704.62,674.8
3,425,704.74,588
3,425,704.85,611.4
3,425,704.97,596.4
3,425,705.09,610
3,425,705.21,541.6
3,425,705.33,490.6
3,425,705.44,458
3,425,705.56,630.8
3,425,705.68,562.6
3,425,705.8,594.6
3,425,705.92,547.2
3,425,706.03,605.4
3,425,706.15,555.2
3,425,706.27,554.6
3,425,706.39,686.2
3,425,706.51,629
3,425,706.62,652.8
3,425,706.74,554.8
3,425,706.86,550.4
3,425,706.98,606.6
3,425,707.1,651
3,425,707.21,449.4
3,425,707.33,552.8
3,425,707.45,701.4
3,425,707.57,556
3,425,707.68,562
3,425,707.8,581.8
3,425,707.92,447.4
3,425,708.04,540
3,425,708.16,572.8
3,425,708.27,576.8
3,425,708.39,519.4
3,425,708.51,652.8
3,425,708.63,486.4
3,425,708.74,470.6
3,425,708.86,425.8
3,425,708.98,571.2
3,425,709.1,567.8
3,425,709.21,581.4
3,425,709.33,511
3,425,709.45,505.8
3,425,709.57,488.2
3,425,709.68,663
3,425,709.8,627.8
3,425,709.92,539.4
3,425,710.04,593.2
3,425,710.15,580.2
3,425,710.27,575.6
3,425,710.39,510.4
3,425,710.5,392.6
3,425,710.62,542
3,425,710.74,561.8
3,425,710.86,606.2
3,425,710.97,547.8
3,425,711.09,558
3,425,711.21,628.8
3,425,711.33,600.8
3,425,711.44,686.2
3,425,711.56,687.6
3,425,711.68,627.2
3,425,711.79,793.2
3,425,711.91,716.2
3,425,712.03,722.8
3,425,712.14,593.2
3,425,712.26,649.2
3,425,712.38,558.8
3,425,712.5,502.8
3,425,712.61,472.6
3,425,712.73,592
3,425,712.85,589.4
3,425,712.96,527.2
3,425,713.08,566.4
3,425,713.2,622
3,425,713.31,524.6
3,425,713.43,534.4
3,425,713.55,547.4
3,425,713.66,607.4
3,425,713.78,522.6
3,425,713.9,572.2
3,425,714.01,585.8
3,425,714.13,623.6
3,425,714.25,527.2
3,425,714.36,499
3,425,714.48,676.2
3,425,714.6,594.8
3,425,714.71,678.8
3,425,714.83,748.6
3,425,714.95,635.6
3,425,715.06,755.6
3,425,715.18,835
3,425,715.3,914
3,425,715.41,911.4
3,425,715.53,1413.8
3,425,715.65,2006.8
3,425,715.76,3011.4
3,425,715.88,2393
3,425,716,1546
3,425,716.11,1187.4
3,425,716.23,840.4
3,425,716.35,729.8
3,425,716.46,565.6
3,425,716.58,629.2
3,425,716.69,508.2
3,425,716.81,639
3,425,716.93,540.4
3,425,717.04,588.6
3,425,717.16,543.6
3,425,717.28,612.2
3,425,717.39,444.4
3,425,717.51,404.8
3,425,717.62,462.4
3,425,717.74,478.4
3,425,717.86,499.6
3,425,717.97,503.4
3,425,718.09,499.2
3,425,718.21,521.6
3,425,718.32,525.2
3,425,718.44,452
3,425,718.55,517.2
3,425,718.67,468.8
3,425,718.79,486.2
3,425,718.9,434.6
3,425,719.02,379.8
3,425,719.13,482
3,425,719.25,490
3,425,719.37,500.6
3,425,719.48,524
3,425,719.6,486
3,425,719.71,516.2
3,425,719.83,474.6
3,425,719.94,479
3,425,720.06,413.2
3,425,720.18,504.2
3,425,720.29,468
3,425,720.41,512.8
3,425,720.52,467.8
3,425,720.64,436.8
3,425,720.75,474
3,425,720.87,431.4
3,425,720.99,482.4
3,425,721.1,428.8
3,425,721.22,515.2
3,425,721.33,450.6
3,425,721.45,577.8
3,425,721.56,558.2
3,425,721.68,493.4
3,425,721.79,423
3,425,721.91,505.6
3,425,722.03,492
3,425,722.14,463.6
3,425,722.26,459.6
3,425,722.37,601
3,425,722.49,535.4
3,425,722.6,467.8
3,425,722.72,480.8
3,425,722.83,693.8
3,425,722.95,902.4
3,425,723.06,968.4
3,425,723.18,836
3,425,723.29,864
3,425,723.41,946.4
3,425,723.53,1300.8
3,425,723.64,1347.2
3,425,723.76,1031
3,425,723.87,772.6
3,425,723.99,606.2
3,425,724.1,489
3,425,724.22,483.6
3,425,724.33,501.6
3,425,724.45,474.2
3,425,724.56,485
3,425,724.68,471.4
3,425,724.79,510.4
3,425,724.91,457.4
3,425,725.02,439.8
3,425,725.14,512.2
3,425,725.25,383.8
3,425,725.37,415.2
3,425,725.48,549
3,425,725.6,492.4
3,425,725.71,574.6
3,425,725.83,466.4
3,425,725.94,516
3,425,726.06,588.4
3,425,726.17,412
3,425,726.28,443.4
3,425,726.4,464.6
3,425,726.51,491
3,425,726.63,468.8
3,425,726.74,508.6
3,425,726.86,453.4
3,425,726.97,506
3,425,727.09,511
3,425,727.2,513.4
3,425,727.32,555.4
3,425,727.43,462.8
3,425,727.55,464.8
3,425,727.66,466.2
3,425,727.78,476
3,425,727.89,492.6
3,425,728,456
3,425,728.12,439.8
3,425,728.23,481.4
3,425,728.35,497.4
3,425,728.46,439.2
3,425,728.58,462.2
3,425,728.69,478
3,425,728.81,493
3,425,728.92,473.4
3,425,729.03,435.4
3,425,729.15,402.2
3,425,729.26,312.8
3,425,729.38,350
3,425,729.49,476.4
3,425,729.61,402
3,425,729.72,534.8
3,425,729.83,430.6
3,425,729.95,449.4
3,425,730.06,416.2
3,425,730.18,391.6
3,425,730.29,399.6
3,425,730.4,398.2
3,425,730.52,457
3,425,730.63,420.6
3,425,730.75,490.8
3,425,730.86,410.6
3,425,730.98,420.2
3,425,731.09,372
3,425,731.2,471
3,425,731.32,468.2
3,425,731.43,401.6
3,425,731.54,373.4
3,425,731.66,435.2
3,425,731.77,383.4
3,425,731.89,473.8
3,425,732,388.2
3,425,732.11,361.6
3,425,732.23,366.8
3,425,732.34,483.8
3,425,732.46,500.2
3,425,732.57,465.4
3,425,732.68,416.6
3,425,732.8,434.6
3,425,732.91,429.6
3,425,733.02,415.4
3,425,733.14,414.6
3,425,733.25,338.2
3,425,733.37,450.4
3,425,733.48,337.2
3,425,733.59,435.2
3,425,733.71,339.2
3,425,733.82,481.6
3,425,733.93,314.4
3,425,734.05,408
3,425,734.16,355
3,425,734.27,374.2
3,425,734.39,312
3,425,734.5,402.6
3,425,734.61,380.6
3,425,734.73,379.4
3,425,734.84,465.6
3,425,734.95,451
3,425,735.07,439.4
3,425,735.18,374.8
3,425,735.29,388.8
3,425,735.41,378.6
3,425,735.52,351.2
3,425,735.63,445.6
3,425,735.75,431
3,425,735.86,407.4
3,425,735.97,305.4
3,425,736.09,453.4
3,425,736.2,400.4
3,425,736.31,312
3,425,736.43,376
3,425,736.54,376
3,425,736.65,355.4
3,425,736.77,347.4
3,425,736.88,276
3,425,736.99,387.2
3,425,737.1,371.6
3,425,737.22,513
3,425,737.33,411
3,425,737.44,315.6
3,425,737.56,400.8
3,425,737.67,451.2
3,425,737.78,349
3,425,737.89,460
3,425,738.01,373.6
3,425,738.12,440
3,425,738.23,378.4
3,425,738.35,526.6
3,425,738.46,431.8
3,425,738.57,540
3,425,738.68,438.2
3,425,738.8,399.8
3,425,738.91,376.6
3,425,739.02,480.8
3,425,739.13,365
3,425,739.25,403
3,425,739.36,356.4
3,425,739.47,383.4
3,425,739.59,295
3,425,739.7,389
3,425,739.81,415
3,425,739.92,344
3,425,740.04,309.4
3,425,740.15,419.4
3,425,740.26,465.8
3,425,740.37,464.8
3,425,740.49,362.8
3,425,740.6,440.6
3,425,740.71,426
3,425,740.82,448.2
3,425,740.93,429
3,425,741.05,395.2
3,425,741.16,454
3,425,741.27,424.4
3,425,741.38,435.8
3,425,741.5,587.4
3,425,741.61,514.8
3,425,741.72,469.2
3,425,741.83,496
3,425,741.95,619.6
3,425,742.06,699.2
3,425,742.17,885
3,425,742.28,1908.4
3,425,742.39,3610.2
3,425,742.51,2705.2
3,425,742.62,1470.4
3,425,742.73,781.4
3,425,742.84,779.8
3,425,742.95,495.4
3,425,743.07,568
3,425,743.18,542.4
3,425,743.29,565.8
3,425,743.4,603.2
3,425,743.51,683.2
3,425,743.63,695
3,425,743.74,733
3,425,743.85,830.2
3,425,743.96,1349.4
3,425,744.07,2028.4
3,425,744.18,4555.4
3,425,744.3,7054.6
3,425,744.41,3957.2
3,425,744.52,2055.2
3,425,744.63,1086.6
3,425,744.74,796
3,425,744.86,731.4
3,425,744.97,586.2
3,425,745.08,596.4
3,425,745.19,544.8
3,425,745.3,481
3,425,745.41,544.6
3,425,745.52,555.4
3,425,745.64,531
3,425,745.75,502.4
3,425,745.86,670.4
3,425,745.97,597.6
3,425,746.08,740.4
3,425,746.19,782.6
3,425,746.31,886.6
3,425,746.42,1133.2
3,425,746.53,1705.8
3,425,746.64,2662
3,425,746.75,5258.8
3,425,746.86,10480
3,425,746.97,7958.2
3,425,747.08,3908.4
3,425,747.2,2095.2
3,425,747.31,1309.8
3,425,747.42,1264
3,425,747.53,1017.2
3,425,747.64,1247
3,425,747.75,1290.4
3,425,747.86,1354.2
3,425,747.97,1101
3,425,748.09,902
3,425,748.2,797.4
3,425,748.31,888.6
3,425,748.42,657
3,425,748.53,484.8
3,425,748.64,509.8
3,425,748.75,483.8
3,425,748.86,414.4
3,425,748.97,385.2
3,425,749.08,301
3,425,749.2,340.8
3,425,749.31,385
3,425,749.42,434.6
3,425,749.53,295.2
3,425,749.64,431.6
3,425,749.75,357.6
3,425,749.86,369.2
3,425,749.97,386.4
3,425,750.08,363.6
3,425,750.19,312
3,425,750.3,389
3,425,750.41,403.2
3,425,750.53,392
3,425,750.64,382.8
3,425,750.75,345.6
3,425,750.86,371
3,425,750.97,298.2
3,425,751.08,325.2
3,425,751.19,400
3,425,751.3,270.8
3,425,751.41,315.8
3,425,751.52,325.2
3,425,751.63,365.6
3,425,751.74,269.4
3,425,751.85,301.2
3,425,751.96,274.4
3,425,752.07,320.6
3,425,752.18,425.8
3,425,752.29,244
3,425,752.4,292.4
3,425,752.51,308.4
3,425,752.63,364.4
3,425,752.74,325.4
3,425,752.85,298.4
3,425,752.96,318
3,425,753.07,290.6
3,425,753.18,235.2
3,425,753.29,388.2
3,425,753.4,297
3,425,753.51,306
3,425,753.62,261.8
3,425,753.73,240.2
3,425,753.84,345.8
3,425,753.95,293.6
3,425,754.06,245.6
3,425,754.17,251.6
3,425,754.28,188.8
3,425,754.39,280
3,425,754.5,271.6
3,425,754.61,345.4
3,425,754.72,288.8
3,425,754.83,257
3,425,754.94,313.8
3,425,755.05,267.6
3,425,755.16,242.6
3,425,755.27,295.6
3,425,755.38,304.4
3,425,755.49,289.2
3,425,755.6,353.2
3,425,755.71,285
3,425,755.82,376
3,425,755.93,225.6
3,425,756.04,376.4
3,425,756.15,240.8
3,425,756.26,333.8
3,425,756.36,245.8
3,425,756.47,284.2
3,425,756.58,233.8
3,425,756.69,187.2
3,425,756.8,207.6
3,425,756.91,222
3,425,757.02,223.8
3,425,757.13,328.4
3,425,757.24,270.6
3,425,757.35,264
3,425,757.46,289.2
3,425,757.57,275.6
3,425,757.68,359
3,425,757.79,219.6
3,425,757.9,262.6
3,425,758.01,259.6
3,425,758.12,285
3,425,758.23,217.2
3,425,758.34,313.2
3,425,758.44,209
3,425,758.55,269.6
3,425,758.66,175
3,425,758.77,371.8
3,425,758.88,207.4
3,425,758.99,324.8
3,425,759.1,309
3,425,759.21,295.4
3,425,759.32,253.8
3,425,759.43,296.6
3,425,759.54,305.6
3,425,759.65,219.4
3,425,759.75,273.8
3,425,759.86,259.6
3,425,759.97,270.2
3,425,760.08,392.2
3,425,760.19,254
3,425,760.3,225
3,425,760.41,196.6
3,425,760.52,297
3,425,760.63,250.2
3,425,760.74,279.2
3,425,760.84,209.6
3,425,760.95,262
3,425,761.06,246.2
3,425,761.17,288
3,425,761.28,261.8
3,425,761.39,282.6
3,425,761.5,291.2
3,425,761.61,167.6
3,425,761.71,249
3,425,761.82,299.2
3,425,761.93,329
3,425,762.04,334.4
3,425,762.15,324.4
3,425,762.26,234
3,425,762.37,236
3,425,762.48,229.2
3,425,762.58,190.8
3,425,762.69,288
3,425,762.8,243.2
3,425,762.91,177.8
3,425,763.02,313.6
3,425,763.13,259
3,425,763.23,246.2
3,425,763.34,267.8
3,425,763.45,365.8
3,425,763.56,384.8
3,425,763.67,363
3,425,763.78,382.4
3,425,763.88,318.8
3,425,763.99,326.2
3,425,764.1,330.4
3,425,764.21,208
3,425,764.32,317
3,425,764.43,365.4
3,425,764.53,404.4
3,425,764.64,394.2
3,425,764.75,350.4
3,425,764.86,220
3,425,764.97,487.2
3,425,765.07,385.2
3,425,765.18,449.6
3,425,765.29,330.6
3,425,765.4,493.6
3,425,765.51,551.8
3,425,765.62,599.6
3,425,765.72,724.2
3,425,765.83,1073.2
3,425,765.94,1451.8
3,425,766.05,1790
3,425,766.15,2905.4
3,425,766.26,5529.6
3,425,766.37,15430
3,425,766.48,36547
3,425,766.59,18694
3,425,766.69,3554.4
3,425,766.8,1644.2
3,425,766.91,821.2
3,425,767.02,733.2
3,425,767.13,546.6
3,425,767.23,486
3,425,767.34,390.6
3,425,767.45,458
3,425,767.56,342.8
3,425,767.66,356.6
3,425,767.77,405.6
3,425,767.88,457.4
3,425,767.99,304.6
3,425,768.09,355.4
3,425,768.2,421
3,425,768.31,331.4
3,425,768.42,462.6
3,425,768.52,403.4
3,425,768.63,373.4
3,425,768.74,337.2
3,425,768.85,500.2
3,425,768.95,498.8
3,425,769.06,576.4
3,425,769.17,740.6
3,425,769.28,914.8
3,425,769.38,1072
3,425,769.49,1540.8
3,425,769.6,2343.2
3,425,769.7,4819.4
3,425,769.81,16178
3,425,769.92,25888
3,425,770.03,6838
3,425,770.13,1525.6
3,425,770.24,722.2
3,425,770.35,654
3,425,770.45,369.4
3,425,770.56,336.8
3,425,770.67,306.8
3,425,770.78,386.4
3,425,770.88,384.4
3,425,770.99,255.6
3,425,771.1,348.2
3,425,771.2,320.4
3,425,771.31,311
3,425,771.42,241.6
3,425,771.52,237.6
3,425,771.63,252.8
3,425,771.74,242.4
3,425,771.85,318.2
3,425,771.95,315.6
3,425,772.06,199.8
3,425,772.17,255.4
3,425,772.27,272.4
3,425,772.38,312.2
3,425,772.49,237.4
3,425,772.59,359.4
3,425,772.7,177.6
3,425,772.81,193
3,425,772.91,343.8
3,425,773.02,261.6
3,425,773.13,256.2
3,425,773.23,240.4
3,425,773.34,224.4
3,425,773.45,224.6
3,425,773.55,290.4
3,425,773.66,247.8
3,425,773.76,258.2
3,425,773.87,209.6
3,425,773.98,289
3,425,774.08,302.8
3,425,774.19,297.8
3,425,774.3,322
3,425,774.4,329
3,425,774.51,300
3,425,774.62,361.2
3,425,774.72,400.4
3,425,774.83,359.2
3,425,774.93,433.8
3,425,775.04,468.6
3,425,775.15,392.4
3,425,775.25,345.6
3,425,775.36,457.6
3,425,775.47,406
3,425,775.57,523
3,425,775.68,604
3,425,775.78,737.2
3,425,775.89,663.2
3,425,776,862.6
3,425,776.1,1055.6
3,425,776.21,1104.8
3,425,776.31,1336
3,425,776.42,1481.8
3,425,776.53,1889.8
3,425,776.63,2192.6
3,425,776.74,3583.8
3,425,776.84,4710.6
3,425,776.95,7414.8
3,425,777.06,13719
3,425,777.16,27532
3,425,777.27,30049
3,425,777.37,27353
3,425,777.48,29002
3,425,777.59,20192
3,425,777.69,9595.8
3,425,777.8,4642.4
3,425,777.9,2787.8
3,425,778.01,2126.8
3,425,778.11,1466.4
3,425,778.22,1199.8
3,425,778.32,935.4
3,425,778.43,940
3,425,778.54,747.2
3,425,778.64,680.2
3,425,778.75,724.2
3,425,778.85,604.2
3,425,778.96,513.4
3,425,779.06,503.2
3,425,779.17,493.2
3,425,779.27,436.6
3,425,779.38,322
3,425,779.49,388.6
3,425,779.59,397.4
3,425,779.7,370
3,425,779.8,312.8
3,425,779.91,382.8
3,425,780.01,335.2
3,425,780.12,309.2
3,425,780.22,234.8
3,425,780.33,247
3,425,780.43,167.2
3,425,780.54,301.2
3,425,780.64,296.6
3,425,780.75,241.6
3,425,780.85,395.8
3,425,780.96,262
3,425,781.06,281
3,425,781.17,287.8
3,425,781.27,245.6
3,425,781.38,227.8
3,425,781.48,169
3,425,781.59,186.8
3,425,781.69,279.6
3,425,781.8,175.4
3,425,781.9,224
3,425,782.01,137.6
3,425,782.11,255.8
3,425,782.22,203.8
3,425,782.32,260.4
3,425,782.43,220.4
3,425,782.53,259.6
3,425,782.64,247.8
3,425,782.74,211.6
3,425,782.85,172
3,425,782.95,215.6
3,425,783.06,210.4
3,425,783.16,294.6
3,425,783.27,236.6
3,425,783.37,172.2
3,425,783.48,174
3,425,783.58,264.4
3,425,783.68,139.6
3,425,783.79,297.2
3,425,783.89,111.2
3,425,784,132.6
3,425,784.1,140
3,425,784.21,155.2
3,425,784.31,239.6
3,425,784.42,285.2
3,425,784.52,139
3,425,784.62,221.2
3,425,784.73,150.6
3,425,784.83,227.4
3,425,784.94,193.8
3,425,785.04,199.2
3,425,785.15,182.8
3,425,785.25,160.2
3,425,785.36,238.8
3,425,785.46,187
3,425,785.56,187.4
3,425,785.67,146.6
3,425,785.77,169.4
3,425,785.88,171.8
3,425,785.98,158.2
3,425,786.08,187.2
3,425,786.19,147.6
3,425,786.29,262.2
3,425,786.4,240.4
3,425,786.5,200
3,425,786.6,207.8
3,425,786.71,215.2
3,425,786.81,222.2
3,425,786.92,235.2
3,425,787.02,164.6
3,425,787.12,238
3,425,787.23,239
3,425,787.33,221
3,425,787.44,150.6
3,425,787.54,173.6
3,425,787.64,170
3,425,787.75,190.2
3,425,787.85,138.8
3,425,787.96,264.6
3,425,788.06,158.4
3,425,788.16,274
3,425,788.27,193.2
3,425,788.37,107
3,425,788.47,185
3,425,788.58,242
3,425,788.68,213.2
3,425,788.78,208.4
3,425,788.89,228.8
3,425,788.99,318.8
3,425,789.09,267.8
3,425,789.2,246.6
3,425,789.3,221
3,425,789.41,239
3,425,789.51,117.8
3,425,789.61,238.8
3,425,789.72,177.8
3,425,789.82,326.6
3,425,789.92,247
3,425,790.03,183.2
3,425,790.13,174.8
3,425,790.23,199
3,425,790.34,229
3,425,790.44,184.8
3,425,790.54,261
3,425,790.65,265.4
3,425,790.75,268.2
3,425,790.85,232.8
3,425,790.95,203
3,425,791.06,202.6
3,425,791.16,260.8
3,425,791.26,207.2
3,425,791.37,192.2
3,425,791.47,223.8
3,425,791.57,211
3,425,791.68,235.2
3,425,791.78,268.4
3,425,791.88,166.2
3,425,791.99,245.2
3,425,792.09,181.2
3,425,792.19,209.8
3,425,792.29,319
3,425,792.4,267
3,425,792.5,203.2
3,425,792.6,264.6
3,425,792.71,223.6
3,425,792.81,244
3,425,792.91,193.6
3,425,793.01,139.4
3,425,793.12,197.8
3,425,793.22,202.8
3,425,793.32,168
3,425,793.42,194
3,425,793.53,243.8
3,425,793.63,246.4
3,425,793.73,317
3,425,793.83,257.8
3,425,793.94,277.8
3,425,794.04,359
3,425,794.14,350.8
3,425,794.24,413.6
3,425,794.35,592
3,425,794.45,580.8
3,425,794.55,797
3,425,794.65,1317.8
3,425,794.76,2186.2
3,425,794.86,1993.2
3,425,794.96,1345
3,425,795.06,1796.8
3,425,795.17,2039.4
3,425,795.27,1619.4
3,425,795.37,881.4
3,425,795.47,568
3,425,795.58,381
3,425,795.68,327.8
3,425,795.78,306.2
3,425,795.88,349.2
3,425,795.98,248.2
3,425,796.09,303.2
3,425,796.19,269
3,425,796.29,153.2
3,425,796.39,200.6
3,425,796.49,216.6
3,425,796.6,199
3,425,796.7,186.8
3,425,796.8,164.6
3,425,796.9,204.6
3,425,797,307
3,425,797.11,224.2
3,425,797.21,280.8
3,425,797.31,124.6
3,425,797.41,138.6
3,425,797.51,198.4
3,425,797.62,198.2
3,425,797.72,137.8
3,425,797.82,111.6
3,425,797.92,192.4
3,425,798.02,177.8
3,425,798.12,203
3,425,798.23,144.8
3,425,798.33,217.4
3,425,798.43,106.6
3,425,798.53,201
3,425,798.63,177
3,425,798.73,223.2
3,425,798.84,158.2
3,425,798.94,119.8
3,425,799.04,72.8
3,425,799.14,202.4
3,425,799.24,175.8
3,425,799.34,150.8
3,425,799.44,151.8
3,425,799.55,160.4
3,425,799.65,154.4
3,425,799.75,182.8
3,425,799.85,179.6
3,425,799.95,208.4
3,425,800.05,226
3,425,800.15,203
3,425,800.26,115.2
3,425,800.36,45.4
3,425,800.46,137.6
3,425,800.56,194.8
3,425,800.66,174
3,425,800.76,237.8
3,425,800.86,136
3,425,800.96,176.6
3,425,801.06,110
3,425,801.17,137.6
3,425,801.27,126.8
3,425,801.37,128.6
3,425,801.47,252.4
3,425,801.57,230.8
3,425,801.67,201.4
3,425,801.77,192.2
3,425,801.87,135.2
3,425,801.97,187.4
3,425,802.07,189.6
3,425,802.18,164.8
3,425,802.28,169.2
3,425,802.38,174.6
3,425,802.48,244.8
3,425,802.58,131
3,425,802.68,210.6
3,425,802.78,154
3,425,802.88,129.8
3,425,802.98,153.8
3,425,803.08,152.8
3,425,803.18,194.2
3,425,803.28,231
3,425,803.38,224.4
3,425,803.48,243.4
3,425,803.59,181.8
3,425,803.69,210
3,425,803.79,164.4
3,425,803.89,136.4
3,425,803.99,105.8
3,425,804.09,121.6
3,425,804.19,182.4
3,425,804.29,178.6
3,425,804.39,239.2
3,425,804.49,56.6
3,425,804.59,146.6
3,425,804.69,100.4
3,425,804.79,136.6
3,425,804.89,158
3,425,804.99,173.2
3,425,805.09,118.4
3,425,805.19,147.2
3,425,805.29,122
3,425,805.39,168.4
3,425,805.49,82
3,425,805.59,147.2
3,425,805.69,174
3,425,805.79,148.8
3,425,805.89,123.6
3,425,805.99,118.6
3,425,806.09,180.2
3,425,806.19,208.2
3,425,806.29,176.8
3,425,806.39,137.6
3,425,806.49,171.2
3,425,806.59,119.2
3,425,806.69,178.2
3,425,806.79,168
3,425,806.89,113.2
3,425,806.99,72
3,425,807.09,135.4
3,425,807.19,194
3,425,807.29,124.6
3,425,807.39,156.4
3,425,807.49,171.2
3,425,807.59,148.8
3,425,807.69,130.4
3,425,807.79,154.4
3,425,807.89,155.6
3,425,807.99,191.2
3,425,808.09,116.8
3,425,808.19,151.4
3,425,808.29,109.4
3,425,808.39,178.6
3,425,808.49,121.4
3,425,808.59,157.4
3,425,808.69,175.8
3,425,808.79,216.8
3,425,808.89,185.8
3,425,808.98,145.2
3,425,809.08,102.4
3,425,809.18,185
3,425,809.28,155.4
3,425,809.38,170.8
3,425,809.48,241
3,425,809.58,28.2
3,425,809.68,178
3,425,809.78,153
3,425,809.88,72.4
3,425,809.98,118
3,425,810.08,126.4
3,425,810.18,131.6
3,425,810.28,92.8
3,425,810.37,82.6
3,425,810.47,265.8
3,425,810.57,177.4
3,425,810.67,148.8
3,425,810.77,98.8
3,425,810.87,230.8
3,425,810.97,70.2
3,425,811.07,112.8
3,425,811.17,146.6
3,425,811.27,130.4
3,425,811.36,178.4
3,425,811.46,259.4
3,425,811.56,250.4
3,425,811.66,331.2
3,425,811.76,130
3,425,811.86,184
3,425,811.96,142
3,425,812.06,145
3,425,812.16,183.6
3,425,812.25,215.4
3,425,812.35,176.8
3,425,812.45,154.4
3,425,812.55,171
3,425,812.65,153
3,425,812.75,44.6
3,425,812.85,81.4
3,425,812.94,57.4
3,425,813.04,262.2
3,425,813.14,186.6
3,425,813.24,90.8
3,425,813.34,138.6
3,425,813.44,230.6
3,425,813.54,121.6
3,425,813.63,180.4
3,425,813.73,152.8
3,425,813.83,180
3,425,813.93,99
3,425,814.03,157.6
3,425,814.13,152
3,425,814.22,45.4
3,425,814.32,127.2
3,425,814.42,61.4
3,425,814.52,90.2
3,425,814.62,66
3,425,814.72,138
3,425,814.81,169
3,425,814.91,77.4
3,425,815.01,205.2
3,425,815.11,211.6
3,425,815.21,108
3,425,815.3,208
3,425,815.4,119
3,425,815.5,139.6
3,425,815.6,164.4
3,425,815.7,171.6
3,425,815.79,117.4
3,425,815.89,165
3,425,815.99,152.8
3,425,816.09,61
3,425,816.19,76
3,425,816.28,122
3,425,816.38,91.2
3,425,816.48,127.2
3,425,816.58,190.2
3,425,816.68,139.6
3,425,816.77,202
3,425,816.87,199.8
3,425,816.97,154
3,425,817.07,225
3,425,817.16,158.4
3,425,817.26,211.4
3,425,817.36,174.2
3,425,817.46,170.4
3,425,817.55,202.2
3,425,817.65,150.8
3,425,817.75,322
3,425,817.85,341.8
3,425,817.94,349.8
3,425,818.04,447.8
3,425,818.14,485.6
3,425,818.24,760.4
3,425,818.33,1334.6
3,425,818.43,2178.4
3,425,818.53,3093
3,425,818.63,2590.4
3,425,818.72,2303.8
3,425,818.82,2935.2
3,425,818.92,2401.6
3,425,819.02,1176.8
3,425,819.11,761.6
3,425,819.21,531.4
3,425,819.31,457.8
3,425,819.4,307.8
3,425,819.5,358.4
3,425,819.6,300.8
3,425,819.7,266
3,425,819.79,372.6
3,425,819.89,326.8
3,425,819.99,638
3,425,820.08,809
3,425,820.18,562.6
3,425,820.28,455
3,425,820.37,517.4
3,425,820.47,356.4
3,425,820.57,400.8
3,425,820.67,377.8
3,425,820.76,503.8
3,425,820.86,643.8
3,425,820.96,985.4
3,425,821.05,1532.4
3,425,821.15,1613.4
3,425,821.25,1351.2
3,425,821.34,1447
3,425,821.44,1945.4
3,425,821.54,3483.4
3,425,821.63,5969.8
3,425,821.73,5902.2
3,425,821.83,3041.8
3,425,821.92,1864.2
3,425,822.02,1562.4
3,425,822.12,1872.8
3,425,822.21,2422.8
3,425,822.31,3103.8
3,425,822.41,2765.4
3,425,822.5,1719.6
3,425,822.6,1009.4
3,425,822.7,758.6
3,425,822.79,642.4
3,425,822.89,720.6
3,425,822.98,849.8
3,425,823.08,802.8
3,425,823.18,664.6
3,425,823.27,674
3,425,823.37,673
3,425,823.47,485.8
3,425,823.56,449.6
3,425,823.66,493
3,425,823.75,458.4
3,425,823.85,435.2
3,425,823.95,468
3,425,824.04,817.2
3,425,824.14,1417.4
3,425,824.24,2543
3,425,824.33,2413.4
3,425,824.43,1309.8
3,425,824.52,658.2
3,425,824.62,410.8
3,425,824.72,348.4
3,425,824.81,284.4
3,425,824.91,305.6
3,425,825,207.2
3,425,825.1,208.4
3,425,825.19,182.8
3,425,825.29,137.2
3,425,825.39,246.6
3,425,825.48,141.8
3,425,825.58,156.8
3,425,825.67,158
3,425,825.77,157.2
3,425,825.87,103
3,425,825.96,285.6
3,425,826.06,197.8
3,425,826.15,190
3,425,826.25,131
3,425,826.34,108.2
3,425,826.44,227.4
3,425,826.53,246.4
3,425,826.63,146
3,425,826.73,144.6
3,425,826.82,141
3,425,826.92,73
3,425,827.01,82.4
3,425,827.11,137.6
3,425,827.2,100.8
3,425,827.3,145.2
3,425,827.39,188.8
3,425,827.49,109.8
3,425,827.58,52.6
3,425,827.68,107.6
3,425,827.78,151.4
3,425,827.87,189.8
3,425,827.97,57.8
3,425,828.06,122.8
3,425,828.16,119.4
3,425,828.25,223
3,425,828.35,80.2
3,425,828.44,218.8
3,425,828.54,137
3,425,828.63,115
